# File: A10.EB_SecFuel_mtoe.csv
# Title: Database of fuel consumption across sectors
# Units: Energy units in mtoe
# Source:  GHG platform
# Column types: cccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
State,GHG_Platform_sectors,GHG_Platform_fuels,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
BR,Residential Urban,refined liquids,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
CG,Residential Urban,refined liquids,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175
CH,Residential Urban,refined liquids,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295,0.054789295
DD,Residential Urban,refined liquids,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818,0.006753818
DL,Residential Urban,refined liquids,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992,1.20201992
DN,Residential Urban,refined liquids,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198,0.007953198
GA,Residential Urban,refined liquids,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508,0.064136508
GJ,Residential Urban,refined liquids,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201,0.998095201
HP,Residential Urban,refined liquids,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431,0.053890431
HR,Residential Urban,refined liquids,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457,0.58672457
JH,Residential Urban,refined liquids,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711,0.216195711
JK,Residential Urban,refined liquids,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392,0.158898392
KA,Residential Urban,refined liquids,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983,1.247202983
KL,Residential Urban,refined liquids,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979,0.551102979
LA,Residential Urban,refined liquids,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201,0.003549201
LD,Residential Urban,refined liquids,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234,0.000302234
MH,Residential Urban,refined liquids,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219,2.526279219
ML,Residential Urban,refined liquids,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424,0.021306424
MN,Residential Urban,refined liquids,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754,0.017537754
MP,Residential Urban,refined liquids,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146,0.888053146
MZ,Residential Urban,refined liquids,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424,0.029072424
NL,Residential Urban,refined liquids,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089,0.01370089
OD,Residential Urban,refined liquids,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893,0.253704893
PB,Residential Urban,refined liquids,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041,0.750970041
PC,Residential Urban,refined liquids,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821,0.04625821
RJ,Residential Urban,refined liquids,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667,0.571495667,0.871495667,0.871495667,0.871495667,0.871495667,0.871495667
SK,Residential Urban,refined liquids,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554,0.004873554
TN,Residential Urban,refined liquids,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922,1.52226922
TR,Residential Urban,refined liquids,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839,0.038183839
TS,Residential Urban,refined liquids,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834,0.032287834
UK,Residential Urban,refined liquids,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338,0.031018338
UP,Residential Urban,refined liquids,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534,0.039293534
WB,Residential Urban,refined liquids,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329,0.041055329
AN,Residential Urban,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AP,Residential Urban,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR,Residential Urban,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS,Residential Urban,gas,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06,8.82E-06
BR,Residential Urban,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CG,Residential Urban,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,Residential Urban,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD,Residential Urban,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DL,Residential Urban,gas,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023,0.000110023
